book_id,authors,original_publication_year,title,language_code,average_rating,ratings_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5
9420,Sophie Kinsella,2007.0,"Shopaholic & Baby (Shopaholic, #5)",eng,3.77,98130,2341,7661,29880,34857,28882
5091,Stephen King,2004.0,"The Dark Tower (The Dark Tower, #7)",en-US,4.27,93296,1630,3759,13375,31203,54118
6202690,Catherine Hardwicke,2009.0,Twilight Director's Notebook : The Story of How We Made the Movie Based on the Novel by Stephenie Meyer,en-US,4.2,88847,3040,4242,14517,17460,50124
9418,Sophie Kinsella,2001.0,"Shopaholic Takes Manhattan (Shopaholic, #2)",en-US,3.75,93498,1635,7071,31036,35898,25078
5544,Richard Feynman,1984.0,"Surely You're Joking, Mr. Feynman!: Adventures of a Curious Character",en-US,4.29,91625,2080,2616,11036,30784,51203
6654313,Maggie Stiefvater,2010.0,"Linger (The Wolves of Mercy Falls, #2)",en-US,3.91,125363,2594,8966,31455,44446,45823
3579,L.M. Montgomery,1908.0,"The Complete Anne of Green Gables Boxed Set (Anne of Green Gables, #1-8)",Unknown,4.42,92142,1395,1991,9286,23394,57001
7588,"James Joyce, Seamus Deane",1916.0,A Portrait of the Artist as a Young Man,eng,3.6,92569,6367,11067,26108,33169,26521
1166599,"Robert Jordan, Brandon Sanderson",2009.0,"The Gathering Storm (Wheel of Time, #12)",eng,4.34,94095,1146,2178,10877,32914,53228
19089,"George Eliot, Michel Faber",1871.0,Middlemarch,eng,3.93,95995,3674,7307,22093,33770,40316
13496084,Colleen Hoover,2012.0,"Point of Retreat (Slammed, #2)",eng,4.3,109344,1204,3594,16043,39235,64069
5350,John Grisham,1997.0,The Partner,Unknown,3.89,86870,746,4116,25227,36009,25823
30,J.R.R. Tolkien,1973.0,J.R.R. Tolkien 4-Book Boxed Set: The Hobbit and The Lord of the Rings,eng,4.59,90907,826,1281,5819,19982,66440
13517535,S.C. Stephens,2009.0,"Thoughtless (Thoughtless, #1)",eng,4.12,90483,5238,6858,17472,32339,61960
425029,Scott Turow,1986.0,Presumed Innocent,Unknown,4.1,91774,679,2438,18147,38472,34099
11597,Stephen King,1989.0,The Dark Half,eng,3.74,94624,1592,7735,31007,34084,25500
7968243,Stacy Schiff,2006.0,Cleopatra: A Life,eng,3.62,73994,5022,7484,19656,23929,20594
1911,Thomas L. Friedman,2005.0,The World Is Flat: A Brief History of the Twenty-first Century,en-US,3.66,78271,3342,7529,22896,30500,19638
17182126,Brandon Sanderson,2013.0,"Steelheart (The Reckoners, #1)",eng,4.16,76261,1300,3063,15596,40585,41572
766020,"Marcus Pfister, J. Alison James",1995.0,The Rainbow Fish,en-US,4.15,95421,2029,4860,17546,24018,47765
32829,Jules Verne,1864.0,"Journey to the Center of the Earth (Extraordinary Voyages, #3)",eng,3.84,89410,1238,6342,31442,42106,29972
6398634,Gretchen Rubin,2009.0,"The Happiness Project: Or Why I Spent a Year Trying to Sing in the Morning, Clean My Closets, Fight Right, Read Aristotle, and Generally Have More Fun",eng,3.57,94456,4381,11562,30145,34374,22416
216363,Philip K. Dick,1962.0,The Man in the High Castle,eng,3.66,84180,2723,10203,31793,40156,23513
105992,"Vincent Bugliosi, Curt Gentry",1974.0,Helter Skelter: The True Story of the Manson Murders,en-GB,4.0,92158,1207,4141,21434,35026,33111
90072,"Robert Kapilow, Dr. Seuss",,"Dr. Seuss's Green Eggs and Ham: For Soprano, Boy Soprano, and Orchestra",Unknown,4.44,90574,803,1943,10781,20483,56681
15645,"Dante Alighieri, Anthony M. Esolen",1320.0,Inferno (The Divine Comedy #1),Unknown,3.99,87511,1930,6267,23308,37680,40015
11559200,Deborah Harkness,2012.0,"Shadow of Night (All Souls Trilogy, #2)",eng,4.04,97925,1531,5320,22037,41964,42008
18816603,Jodi Picoult,2014.0,Leaving Time,eng,3.94,76553,1874,5604,20043,36018,31045
71811,Patricia Briggs,2006.0,"Moon Called (Mercy Thompson, #1)",eng,4.18,129150,2325,4716,20975,46351,61906
872333,Melissa de la Cruz,2006.0,"Blue Bloods (Blue Bloods, #1)",en-US,3.68,116687,6024,12543,31927,34222,36273
40024,Caleb Carr,1994.0,"The Alienist (Dr. Laszlo Kreizler, #1)",eng,4.05,96981,1798,4571,18715,37572,38252
25489625,Ta-Nehisi Coates,2015.0,Between the World and Me,eng,4.4,74218,1438,2375,9177,30541,59415
15997,"John Milton, John      Leonard",1667.0,Paradise Lost,eng,3.8,96316,3956,9036,25069,32906,33613
6463967,Michael   Lewis,2009.0,The Big Short: Inside the Doomsday Machine,en-US,4.26,37090,972,2139,12082,38479,44600
11564,Stephen King,1999.0,The Girl Who Loved Tom Gordon,Unknown,3.56,95768,3658,12231,33253,30730,23284
8621462,"Patrick Ness, Jim Kay, Siobhan Dowd",2011.0,A Monster Calls,eng,4.36,104579,1622,3307,14260,39473,73931
8253920,"Robert Jordan, Brandon Sanderson",2010.0,"Towers of Midnight (Wheel of Time, #13)",en-US,4.42,91383,877,1704,9062,30593,55856
540020,Frederick Forsyth,1971.0,The Day of the Jackal,eng,4.25,85883,514,1738,12890,34456,40008
6732019,"Jason Fried, David Heinemeier Hansson",2010.0,Rework,eng,3.93,88626,3523,6109,18662,29118,34906
8909152,Rainbow Rowell,2011.0,Attachments,eng,3.95,105414,2354,5547,25617,48546,37801
3090465,"Stephenie Meyer, Ilyana Kadushin, Matt Walters",2005.0,"The Twilight Saga (Twilight, #1-4)",Unknown,3.88,89204,7478,7649,16077,23209,42398
12875258,Carol Rifka Brunt,2012.0,Tell the Wolves I'm Home,eng,4.04,85582,1702,4342,17472,38357,34673
32085,James Herriot,1972.0,"All Creatures Great and Small (All Creatures Great and Small, #1-2)",eng,4.31,64779,693,1999,13232,32737,49590
11408650,Michelle Hodkin,2011.0,"The Unbecoming of Mara Dyer (Mara Dyer, #1)",eng,4.09,83847,3673,7214,20598,39430,57717
6854,Janet Evanovich,1997.0,"Three to Get Deadly (Stephanie Plum, #3)",en-US,4.14,113400,332,2257,23249,47014,45453
136116,Emmuska Orczy,1905.0,The Scarlet Pimpernel,eng,4.06,93217,1465,4492,20565,37114,40376
44186,"Jon Stone, Michael J. Smollin",1971.0,The Monster at the End of this Book,eng,4.45,102184,1911,2537,10567,21477,68478
37741,Judy Blume,1972.0,"Tales of a Fourth Grade Nothing (Fudge, #1)",eng,4.09,106435,1954,4102,21881,37208,45994
10194157,Leigh Bardugo,2012.0,"Shadow and Bone (Shadow and Bone, #1)",eng,4.05,135225,2619,6318,27165,57759,55586
15797938,"Herman Koch, Sam Garrett",2009.0,The Dinner,eng,3.22,74979,5722,16486,37029,30375,9458
14290364,Marie Lu,2013.0,"Champion (Legend, #3)",eng,4.37,114623,1056,2778,13981,37322,68152
61666,Carl Sagan,1985.0,Contact,eng,4.11,90917,884,3383,18025,36041,37679
9961796,Stephanie Perkins,2011.0,"Lola and the Boy Next Door (Anna and the French Kiss, #2)",en-US,4.0,108370,2731,6370,24753,44016,46059
3711,Zadie Smith,1999.0,White Teeth,en-US,3.75,82474,2679,7363,23002,34725,22860
11887020,"Chris Kyle, Scott McEwen, Jim DeFelice",2012.0,American Sniper: The Autobiography of the Most Lethal Sniper in U.S. Military History,eng,3.97,61422,2473,5241,16428,26296,31723
35982,Chelsea Handler,2004.0,My Horizontal Life: A Collection of One-Night Stands,en-GB,3.79,83607,2659,7349,22943,29859,26447
8659601,Pittacus Lore,2011.0,"The Power of Six (Lorien Legacies, #2)",eng,4.17,97938,941,3336,17700,38652,45094
15815333,Meg Wolitzer,2013.0,The Interestings,eng,3.54,76566,3532,9398,25476,31182,15388
43070,Bill Watterson,1988.0,The Essential Calvin and Hobbes: A Calvin and Hobbes Treasury,en-US,4.65,93001,717,895,5387,17566,70978
1379961,Geraldine Brooks,2008.0,People of the Book,eng,4.0,95796,1408,4831,20633,39762,34985
13508607,Kate Morton,2012.0,The Secret Keeper,Unknown,4.13,89460,1067,3020,16399,41956,38289
411053,Better Homes and Gardens,1953.0,Better Homes and Gardens New Cook Book  ,Unknown,4.14,93640,2152,3843,16571,28351,44168
8698,Douglas Adams,1984.0,"So Long, and Thanks for All the Fish (Hitchhiker's Guide to the Galaxy, #4)",eng,4.08,93774,624,4454,22611,39988,41858
16631,"Hermann Hesse, Basil Creighton",1927.0,Steppenwolf,eng,4.11,80769,1387,4435,17024,33570,40814
32263,Tess Gerritsen,2001.0,"The Surgeon (Rizzoli & Isles, #1)",en-GB,4.1,89468,1422,3299,18191,36538,38847
17572903,Jojo Moyes,2012.0,The Girl You Left Behind,eng,3.95,80991,3606,4459,18512,38681,32973
68487,Robin Hobb,1996.0,"Royal Assassin (Farseer Trilogy, #2)",eng,4.21,82608,862,2945,15073,38597,45086
414999,Arthur C. Clarke,1953.0,Childhood's End,en-US,4.09,87141,943,3578,18261,36854,37115
37190,"Kate DiCamillo, Timothy Basil Ering",2004.0,The Tale of Despereaux,en-US,4.0,113066,1930,6437,25821,41605,44630
25460,"Barbara Kingsolver, Steven L. Hopp, Camille Kingsolver, Richard A. Houser",2007.0,"Animal, Vegetable, Miracle: A Year of Food Life",en-US,4.03,83881,1709,4789,16112,31521,33773
20613470,Sarah J. Maas,2014.0,"Heir of Fire (Throne of Glass, #3)",eng,4.53,123843,694,1923,10589,36979,92673
35231,Robert Jordan,1994.0,"Lord of Chaos (Wheel of Time, #6)",eng,4.1,91046,910,3789,18827,35460,38897
6218281,Alan Bradley,2009.0,"The Sweetness at the Bottom of the Pie (Flavia de Luce, #1)",eng,3.81,99841,2908,7650,26956,42394,29625
7214,Donald Miller,2003.0,Blue Like Jazz: Nonreligious Thoughts on Christian Spirituality,en-US,3.92,82090,2857,5382,16699,28410,29712
10965,Diana Gabaldon,2005.0,"A Breath of Snow and Ashes (Outlander, #6)",eng,4.43,87098,439,1712,10717,30762,59135
18705209,Rick Riordan,2014.0,"The Blood of Olympus (The Heroes of Olympus, #5)",eng,4.41,110719,822,2457,13295,36585,72803
26247008,Liane Moriarty,2016.0,Truly Madly Guilty,eng,3.55,90477,2752,10961,41045,42953,18628
15704307,"Brian K. Vaughan, Fiona Staples",2012.0,"Saga, Vol. 1 (Saga, #1)",eng,4.25,131906,5192,4790,14126,37110,73344
10996342,Chad Harbach,2011.0,The Art of Fielding,eng,3.99,81712,1595,4131,16772,38073,28657
4631,Ernest Hemingway,1964.0,A Moveable Feast,eng,4.04,69992,1317,4027,17732,34395,33219
44652,Brandon Mull,2006.0,"Fablehaven (Fablehaven, #1)",eng,4.08,99390,2189,5069,19001,34070,43856
438492,"Lemony Snicket, Brett Helquist",2000.0,"The Wide Window (A Series of Unfortunate Events, #3)",eng,3.91,118624,1276,6205,33273,45136,38321
91476,Jim Butcher,2001.0,"Grave Peril (The Dresden Files, #3)",eng,4.18,97736,293,2027,17955,44149,41995
10884,Walter Isaacson,2007.0,Einstein: His Life and Universe,eng,4.08,71156,2135,2854,12228,26308,30296
15842441,S.C. Stephens,2011.0,"Effortless (Thoughtless, #2)",eng,4.37,83085,1581,3034,11691,28189,61819
5351,John Grisham,1998.0,The Street Lawyer,eng,3.81,80577,1041,5173,25497,32176,22569
310459,Mildred D. Taylor,1976.0,"Roll of Thunder, Hear My Cry (Logans, #4)",eng,3.79,92980,3319,8006,24135,31712,29649
5899779,"Seth Grahame-Smith, Jane Austen",2009.0,"Pride and Prejudice and Zombies (Pride and Prejudice and Zombies, #1)",eng,3.28,103995,10085,17255,33627,29961,19324
15790837,David Sedaris,2013.0,Let's Explore Diabetes with Owls,eng,3.8,81616,1942,5571,23634,36656,22532
12505,"Fyodor Dostoyevsky, Constance Garnett, Alan Myers, Joseph Frank, Anna Brailovsky",1868.0,The Idiot,eng,4.18,74642,975,3551,14386,31702,40779
365,Douglas Adams,1987.0,Dirk Gently's Holistic Detective Agency (Dirk Gently #1),en-US,3.97,89569,993,4735,22168,36270,32064
1809465,Jeff Kinney,2008.0,"Rodrick Rules (Diary of a Wimpy Kid, #2)",en-US,4.1,91831,1976,5231,18709,27995,44632
22716447,Mindy Kaling,2015.0,Why Not Me?,eng,3.89,74199,2037,5274,25842,42829,30947
18126198,Veronica Roth,2014.0,"Four: A Divergent Story Collection (Divergent, #0.1 - 0.4)",eng,4.1,97058,1199,4985,22456,40265,47338
23453112,"Aziz Ansari, Eric Klinenberg",2015.0,Modern Romance,eng,3.85,94231,1640,4958,26742,46453,26164
11594337,"Katherine Applegate, Patricia Castelao",2012.0,The One and Only Ivan,eng,4.24,85136,2724,3215,10999,25821,46622
108229,Sebastian Junger,1997.0,The Perfect Storm: A True Story of Men Against the Sea,en-US,4.07,45382,901,2793,16760,35370,31130
68427,Brandon Sanderson,2005.0,"Elantris (Elantris, #1)",eng,4.17,95950,1311,2974,16025,41443,44027
2118745,Patrick Ness,2008.0,"The Knife of Never Letting Go (Chaos Walking, #1)",eng,3.96,99638,4617,7140,20162,37282,43698
33512,Jim Fergus,1998.0,One Thousand White Women: The Journals of May Dodd (One Thousand White Women#1),eng,3.88,84367,2618,6244,19620,32330,28863
3720975,Jodi Picoult,2009.0,Handle with Care,eng,3.96,90138,1471,5253,21030,36173,32025
5093,"Stephen King, Darrel Anderson",2004.0,"Song of Susannah (The Dark Tower, #6)",eng,3.98,84957,1267,5052,21315,34246,33770
13125947,Ally Condie,2012.0,"Reached (Matched, #3)",Unknown,3.56,109290,4478,13979,36753,36346,26303
14836,Salman Rushdie,1981.0,Midnight's Children,eng,3.99,75502,2533,5417,15365,28241,32958
535441,Max Brooks,2004.0,The Zombie Survival Guide: Complete Protection from the Living Dead,eng,3.86,82535,1709,6009,22592,28960,27567
5348,John Grisham,1999.0,The Testament,Unknown,3.83,80377,1012,5098,24899,31881,23323
16331,Agatha Christie,1930.0,"Murder at the Vicarage (Miss Marple, #1)",eng,4.03,93963,1170,3228,22393,37786,35560
227651,Margaret Peterson Haddix,1998.0,"Among the Hidden (Shadow Children, #1)",eng,3.97,94478,1658,5363,21990,33488,34452
315425,Michael Pollan,2007.0,In Defense of Food: An Eater's Manifesto,en-US,4.07,80434,707,2771,16427,35960,29928
703292,Elizabeth George Speare,1958.0,The Witch of Blackbird Pond,en-US,3.97,105770,2078,5765,25034,40412,39378
22918050,Kiera Cass,2015.0,"The Heir (The Selection, #4)",eng,3.85,111044,2882,8973,32084,43021,39892
9419,Sophie Kinsella,2002.0,"Shopaholic Ties the Knot (Shopaholic, #3)",eng,3.77,88139,1441,6585,28580,32779,24193
5890,"Wilkie Collins, Matthew Sweet",1859.0,The Woman in White,eng,3.98,93134,1971,5120,21879,38080,36251
25735012,"Robert Galbraith, J.K. Rowling",2015.0,"Career of Evil (Cormoran Strike, #3)",eng,4.21,66979,550,1926,12591,42325,37882
5821978,Jenny Han,2009.0,"The Summer I Turned Pretty (Summer, #1)",en-US,3.96,104730,2951,7571,23699,33795,42951
6422,Janet Evanovich,1998.0,"Four to Score (Stephanie Plum, #4)",en-US,4.17,106871,286,1886,20825,44410,44226
29209,James McBride,1996.0,The Color of Water: A Black Man's Tribute to His White Mother,en-US,4.06,80906,1206,3218,15996,32338,31130
6402364,"Steven D. Levitt, Stephen J. Dubner",2009.0,"SuperFreakonomics: Global Cooling, Patriotic Prostitutes And Why Suicide Bombers Should Buy Life Insurance",en-US,3.95,85006,1272,4403,21584,36889,29938
112750,Karen Marie Moning,2006.0,"Darkfever (Fever, #1)",eng,4.14,110812,2809,5659,20357,37943,57159
234184,Terry Goodkind,1995.0,"Stone of Tears (Sword of Truth, #2)",en-US,4.1,83235,1554,3768,15302,32466,36897
7114761,Emily Giffin,2010.0,Heart of the Matter,en-US,3.73,83461,2202,7065,25223,30791,22337
5797,"William Makepeace Thackeray, John Carey",1847.0,Vanity Fair,eng,3.76,91323,3050,8007,25897,33250,27774
4982,Kurt Vonnegut Jr.,1959.0,The Sirens of Titan,en-GB,4.16,72493,552,2636,14460,31577,34642
10625,"Stephen King, Dominique Dill",1992.0,Dolores Claiborne,fre,3.81,71053,1623,7586,27461,33524,28765
25781157,Cynthia D'Aprix Sweeney,2016.0,The Nest,eng,3.45,79762,2615,9810,36492,36673,10774
21326,"Bill Willingham, Lan Medina, Steve Leialoha, Craig Hamilton, James Jean",2001.0,"Fables, Vol. 1: Legends in Exile",eng,3.99,101016,4441,5620,18578,33351,42270
1633,David    Allen,2001.0,Getting Things Done: The Art of Stress-Free Productivity,en-GB,3.98,75665,2135,4336,16752,28650,30293
13103,James Redfield,1993.0,"The Celestine Prophecy (Celestine Prophecy, #1)",en-US,3.6,72675,6094,8677,18351,21637,22898
12294652,Huntley Fitzpatrick,2012.0,My Life Next Door,eng,4.02,102012,2477,5584,21074,37209,42045
12959233,Ken Follett,2012.0,Winter of the World (The Century Trilogy #2),eng,4.29,71971,467,1752,10821,33796,41492
19288239,"Haruki Murakami, Philip Gabriel",2013.0,Colorless Tsukuru Tazaki and His Years of Pilgrimage,eng,3.82,67873,1343,5021,22170,37193,20407
82970,Alice Sebold,1999.0,Lucky,eng,3.77,77462,1583,5781,23290,31476,20506
59716,Virginia Woolf,1927.0,To the Lighthouse,eng,3.76,83066,4380,8735,22226,30179,30052
105576,Chetan Bhagat,2004.0,Five Point Someone,en-GB,3.43,67438,3290,8985,22960,22478,11339
30281,Laurell K. Hamilton,1993.0,"Guilty Pleasures (Anita Blake, Vampire Hunter, #1)",eng,4.02,104252,3154,6494,22437,35934,47155
19057,Markus Zusak,2002.0,I Am the Messenger,en-US,4.09,93119,1448,4626,18714,38345,41377
31463,"Thomas Hardy, Rosemarie Morgan, Shannon Russell",1874.0,Far from the Madding Crowd,eng,3.92,87427,2221,5493,21766,36743,31236
34507,Terry Pratchett,1987.0,"Equal Rites (Discworld, #3; Witches #1)",eng,4.0,88673,668,3631,24344,40902,33113
24800,Mark Z. Danielewski,2000.0,House of Leaves,eng,4.13,75469,3020,4930,12570,24803,43408
85379,Patricia Cornwell,1993.0,"Cruel & Unusual (Kay Scarpetta, #4)",nl,4.11,83695,586,1978,17291,34226,32859
17288661,John Grisham,2013.0,Sycamore Row,eng,3.98,56315,709,3198,18054,36337,24887
8652190,"P.C. Cast, Kristin Cast",2011.0,"Awakened (House of Night, #8)",en-US,4.02,101234,2908,6983,21597,29683,46377
17150,Willa Cather,1918.0,My Ántonia,eng,3.76,81102,3655,8405,24776,35642,28561
213753,Susan Beth Pfeffer,2006.0,"Life As We Knew It (Last Survivors, #1)",eng,3.89,94282,3105,6799,21733,33458,33574
706,"Jon Stewart, Ben Karlin, David Javerbaum, Rich Bloomquist, Steve Bodow, Tim Carvell, Eric Drysdale, J.R. Havlan, Scott Jacobson, Tom Johnson, Rob Kutner, Chris Regan, Jason Reich, Jason Ross, Stephen Colbert, Samantha Bee, Rob Corddry, Brendan Hay, Ed Helms",2004.0,America (The Book): A Citizen's Guide to Democracy Inaction,eng,4.02,74511,1072,3011,16474,31432,27566
89375,"Don Piper, Cecil Murphey",2004.0,90 Minutes in Heaven: A True Story of Death and Life,Unknown,3.91,67937,2082,5200,15796,20710,26180
17407748,Nicholas Sparks,2012.0,The Longest Ride,eng,4.14,71276,1011,3435,15361,31569,37307
57854,"Lao Tzu, Gia-Fu Feng, Jane English, Chungliang Al Huang, Rowena Pattee Kryder, Toinette Lippe",,Tao Te Ching,eng,4.31,39863,903,2332,10967,22924,43835
78983,Jeffrey Archer,1979.0,"Kane and Abel (Kane and Abel, #1)",en-US,4.27,74052,637,1870,10776,28435,37466
1609451,Jodi Picoult,2008.0,Change of Heart,en-US,3.91,86471,1332,4859,21935,34687,27588
32370,Augusten Burroughs,2003.0,Dry,eng,4.01,70550,728,3150,16092,28576,25340
80568,James Patterson,2001.0,Sam's Letters to Jennifer,Unknown,4.15,77538,1022,3130,14320,25518,35481
25644601,E.L. James,2015.0,"Grey (Fifty Shades, #4)",en-GB,3.76,75320,6444,10145,23125,27235,37803
106,Frank Herbert,1969.0,Dune Messiah (Dune Chronicles #2),eng,3.86,82580,1026,5333,23541,36242,24290
17267,C.S. Lewis,1945.0,The Great Divorce,en-US,4.28,75031,1213,2311,10473,25434,41332
80536,Jennifer Weiner,2004.0,Little Earthquakes,Unknown,3.76,77592,1236,5211,24377,30316,19361
46306,"Hans Christian Andersen, Lily Owens, Arthur Rackham, Hans Richter",1835.0,The Complete Fairy Tales,eng,4.28,90999,595,2042,14474,30116,47168
6466909,Mark Cotta Vaz,2009.0,"New Moon: The Complete Illustrated Movie Companion (The Twilight Saga: The Official Illustrated Movie Companion, #2)",en-US,4.34,82399,1285,2812,11978,17496,49497
24445517,Colleen Hoover,2014.0,"Maybe Someday (Maybe, #1)",eng,4.33,81707,1719,3961,14342,33965,67067
31101,Jane Green,1999.0,Mr. Maybe,eng,3.41,78132,7879,8357,23883,21770,17268
77392,L.M. Montgomery,1915.0,"Anne of the Island (Anne of Green Gables, #3)",eng,4.21,97049,1120,2561,16940,34814,46807
51893,"Friedrich Nietzsche, Walter Kaufmann",1883.0,Thus Spoke Zarathustra,eng,4.05,65362,1875,4197,14658,26373,32512
156538,"Elizabeth Gaskell, Alan Shelston",1854.0,North and South,eng,4.13,95274,2016,4265,17507,36518,45861
11330361,Jaycee Dugard,2011.0,A Stolen Life,en-US,3.89,72713,1318,4977,20465,28359,25238
7913305,Amish Tripathi,2010.0,"The Immortals of Meluha (Shiva Trilogy, #1)",eng,4.0,62784,1181,3044,13102,30076,23055
8650,Michael Crichton,1995.0,"The Lost World (Jurassic Park, #2)",eng,3.72,83389,1339,7287,28723,33791,21627
9593913,Lauren Oliver,2013.0,"Requiem (Delirium, #3)",eng,3.74,100593,2496,9699,30219,37521,29105
13890,Robert Jordan,1996.0,"A Crown of Swords (Wheel of Time, #7)",eng,4.0,86421,1004,4645,20983,33747,33392
21348,"Aesop, Laura Harris, Laura Gibbs",,Aesop's Fables,eng,4.05,88508,773,3717,22587,34885,37000
394535,Cormac McCarthy,1985.0,"Blood Meridian, or the Evening Redness in the West",eng,4.18,71095,1879,4408,10899,22276,40057
12751687,Becca Fitzpatrick,2012.0,"Finale (Hush, Hush, #4)",eng,4.22,107569,2275,5250,16485,29317,58826
13440,Stephen King,1985.0,Skeleton Crew,eng,3.93,82320,682,3870,23568,32885,27031
22206,Chuck Palahniuk,2002.0,Lullaby,Unknown,3.73,66713,1404,6142,22378,28519,18237
6969361,Chetan Bhagat,2009.0,2 States: The Story of My Marriage,eng,3.42,67866,3590,9682,22345,21176,12489
263145,"Matsuri Hino, Tomo Kimura",2005.0,"Vampire Knight, Vol. 1 (Vampire Knight, #1)",eng,4.1,89733,3142,5748,15602,20167,45471
